"year","เดือน","วันที่","เซล","เขตการขาย","Segment","LastSegment","LastGroupCode","LastGroupOfDebt","ลูกค้า","รหัสหลัก","ชื่อหลัก","typecode","categorycode","formatcode","groupcode","Code","Name1","weight","จำนวน","UnitCode","Price","volume","TurnOver","DebtLimit1","DocDate","CreditDay","DocNo","taxNo","FOC","Period","Q","TYPE","หนี้ในเดือน","SumOfAmount","Email"
2026,1,19,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-1220  เตี้ยไดนาโม","113-1220","เตี้ยไดนาโม","PCO","PCO - CTL","MAG","MAG-PU","3439624","MAGNATEC  PU 15W40  3X6P1L  FS  R",$7.00,$1.00,"ล",$3338.00,$21.00,$3119.63,$0.00,19-Jan-2026 0:00:00,30,"CR69380-18998","INV-69-00338","","P1","Q1","PCO","",$3338.00,"dsr5nakhonsawan@gmail.com"
2026,1,19,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-1220  เตี้ยไดนาโม","113-1220","เตี้ยไดนาโม","PCO","PCO - CTL","MAG FS","MAG-3นับ1","3440397","MAG  0W20   1X3.5L_TH",$3.50,$2.00,"ล",$985.00,$7.00,$1841.12,$0.00,19-Jan-2026 0:00:00,30,"CR69380-18998","INV-69-00338","","P1","Q1","PCO","",$1970.00,"dsr5nakhonsawan@gmail.com"
2026,1,19,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","205-233  เอส.พี.คาร์เซอร์วิส","205-233","เอส.พี.คาร์เซอร์วิส","CTSP","SPECIAL","TRANS","AUTO  TRAN","3435956","Transmax ATF  D/M M 12x1 L R",$1.00,$1.00,"ล",$2256.00,$12.00,$2108.41,$450000.00,19-Jan-2026 0:00:00,30,"CR69380-18991","INV-69-00336","","P1","Q1","PCO","",$2256.00,"dsr5nakhonsawan@gmail.com"
2026,1,19,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","205-233  เอส.พี.คาร์เซอร์วิส","205-233","เอส.พี.คาร์เซอร์วิส","CTSP","SPECIAL","TRANS","AUTO  TRAN","3436002","Transmax  CVT    12x1 L  R",$1.00,$1.00,"ล",$3060.00,$12.00,$2859.81,$450000.00,19-Jan-2026 0:00:00,30,"CR69380-18991","INV-69-00336","","P1","Q1","PCO","",$3060.00,"dsr5nakhonsawan@gmail.com"
2026,1,19,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","205-233  เอส.พี.คาร์เซอร์วิส","205-233","เอส.พี.คาร์เซอร์วิส","PCO","PCO - CTL","MAG","MAG-PU","3439624","MAGNATEC  PU 15W40  3X6P1L  FS  R",$7.00,$1.00,"ล",$3338.00,$21.00,$3119.63,$450000.00,19-Jan-2026 0:00:00,30,"CR69380-18991","INV-69-00336","","P1","Q1","PCO","",$3338.00,"dsr5nakhonsawan@gmail.com"
2026,1,19,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Mini","205-1047  สุประดิษฐ์คาร์เซอร์วิส","205-1047","สุประดิษฐ์คาร์เซอร์วิส","PCO","PCO - CTL","GTX PS","GTX-PU","3440858","GTX DS 10W-30 3X6+1L N TH (PART-SYN)",$7.00,$3.00,"ล",$2294.00,$63.00,$6431.78,$0.00,19-Jan-2026 0:00:00,30,"CR69361-18020","INV-69-00319","","P1","Q1","PCO","",$6882.00,"dsr5nakhonsawan@gmail.com"
2026,1,19,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Mini","205-1047  สุประดิษฐ์คาร์เซอร์วิส","205-1047","สุประดิษฐ์คาร์เซอร์วิส","PCO","PCO - CTL","MAG","MAG","3440000","MAGNATEC  10W40  3X4LSYN-EX  FS",$4.00,$2.00,"ล",$2873.00,$24.00,$5370.09,$0.00,19-Jan-2026 0:00:00,30,"CR69361-18020","INV-69-00319","","P1","Q1","PCO","",$5746.00,"dsr5nakhonsawan@gmail.com"
2026,1,19,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Mini","205-1047  สุประดิษฐ์คาร์เซอร์วิส","205-1047","สุประดิษฐ์คาร์เซอร์วิส","PCO","PCO - CTL","MAG","MAG-PU","3435551","MAGNATEC  PU  10W30  12x1L R",$1.00,$2.00,"กป",$0.00,$2.00,$0.00,$0.00,19-Jan-2026 0:00:00,30,"CR69361-18020","INV-69-00319","Y","P1","Q1","PCO","",$0.00,"dsr5nakhonsawan@gmail.com"
2026,1,19,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Mini","205-143  อวยชัยยนต์","205-143","อวยชัยยนต์","CTSP","SPECIAL","TRANS","AUTO  TRAN","3435956","Transmax ATF  D/M M 12x1 L R",$1.00,$1.00,"กป",$0.00,$1.00,$0.00,$500000.00,19-Jan-2026 0:00:00,45,"CR69362-18053","INV-69-00311","Y","P1","Q1","PCO","",$0.00,"dsr5nakhonsawan@gmail.com"
2026,1,19,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Mini","205-143  อวยชัยยนต์","205-143","อวยชัยยนต์","CTSP","SPECIAL","TRANS","AUTO  TRAN","3435956","Transmax ATF  D/M M 12x1 L R",$1.00,$1.00,"ล",$2256.00,$12.00,$2108.41,$500000.00,19-Jan-2026 0:00:00,45,"CR69362-18053","INV-69-00311","","P1","Q1","PCO","",$2256.00,"dsr5nakhonsawan@gmail.com"
2026,1,19,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Mini","205-143  อวยชัยยนต์","205-143","อวยชัยยนต์","CTSP","SPECIAL","TRANS","AUTO  TRAN","3436002","Transmax  CVT    12x1 L  R",$1.00,$1.00,"ล",$3060.00,$12.00,$2859.81,$500000.00,19-Jan-2026 0:00:00,45,"CR69362-18053","INV-69-00311","","P1","Q1","PCO","",$3060.00,"dsr5nakhonsawan@gmail.com"
2026,1,19,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Mini","205-143  อวยชัยยนต์","205-143","อวยชัยยนต์","PCO","PCO - CTL","EDGE","EDGE","3436181","EDGE 5W40 A3/B4 1X4P1L R",$5.00,$2.00,"ล",$2004.00,$10.00,$3745.79,$500000.00,19-Jan-2026 0:00:00,45,"CR69362-18053","INV-69-00311","","P1","Q1","PCO","",$4008.00,"dsr5nakhonsawan@gmail.com"
2026,1,19,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Mini","205-143  อวยชัยยนต์","205-143","อวยชัยยนต์","PCO","PCO - CTL","MAG","MAG","3440277","MAGNATEC 10W30 3X4LSYN-EX FS",$4.00,$1.00,"ล",$2873.00,$12.00,$2685.05,$500000.00,19-Jan-2026 0:00:00,45,"CR69362-18053","INV-69-00311","","P1","Q1","PCO","",$2873.00,"dsr5nakhonsawan@gmail.com"
2026,1,19,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Mini","205-143  อวยชัยยนต์","205-143","อวยชัยยนต์","PCO","PCO - CTL","MAG FS","MAG-3นับ1","3440397","MAG  0W20   1X3.5L_TH",$3.50,$4.00,"ล",$985.00,$14.00,$3682.24,$500000.00,19-Jan-2026 0:00:00,45,"CR69362-18053","INV-69-00311","","P1","Q1","PCO","",$3940.00,"dsr5nakhonsawan@gmail.com"
2026,1,19,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Mini","205-252  P.K.คาร์เซอร์วิส","205-252","P.K.คาร์เซอร์วิส","PCO","PCO - CTL","GTX PS","GTX","3440067","GTX  10W40  3X4L (PART-SYN)",$4.00,$1.00,"ล",$1729.00,$12.00,$1615.89,$0.00,19-Jan-2026 0:00:00,1,"CA69361-18017","INV-69-00318","","P1","Q1","PCO","หนี้ในเดือน",$1729.00,"dsr5nakhonsawan@gmail.com"
2026,1,19,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Mini","205-252  P.K.คาร์เซอร์วิส","205-252","P.K.คาร์เซอร์วิส","PCO","PCO - CTL","GTX PS","GTX-PU","3440858","GTX DS 10W-30 3X6+1L N TH (PART-SYN)",$7.00,$1.00,"ล",$2271.00,$21.00,$2122.43,$0.00,19-Jan-2026 0:00:00,1,"CA69361-18017","INV-69-00318","","P1","Q1","PCO","หนี้ในเดือน",$2271.00,"dsr5nakhonsawan@gmail.com"
2026,1,19,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-N : CAS Network (750L)","4A-N : CAS Network (750L)","AUTOSERVIC","Network","205-854  เม้งมอเตอร์","205-854","เม้งมอเตอร์","CTSP","SPECIAL","COOLANTS","COOLANT","3436174","RADICOOL  SF  PREMIX    12X1L  R",$1.00,$5.00,"ล",$1344.00,$60.00,$6280.37,$500000.00,19-Jan-2026 0:00:00,30,"CR69361-18006","INV-69-00324","","P1","Q1","PCO","",$6720.00,"dsr5nakhonsawan@gmail.com"
2026,1,19,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-N : CAS Network (750L)","4A-N : CAS Network (750L)","AUTOSERVIC","Network","205-854  เม้งมอเตอร์","205-854","เม้งมอเตอร์","CTSP","SPECIAL","OTHERS","OTHER","3436204","ENGINE SHAMPOO  DS 6X0.3L  R",$0.30,$3.00,"ล",$1800.00,$5.40,$5046.73,$500000.00,19-Jan-2026 0:00:00,30,"CR69361-18007","INV-69-00323","","P1","Q1","PCO","",$5400.00,"dsr5nakhonsawan@gmail.com"
2026,1,19,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-N : CAS Network (750L)","4A-N : CAS Network (750L)","AUTOSERVIC","Network","205-854  เม้งมอเตอร์","205-854","เม้งมอเตอร์","CTSP","SPECIAL","OTHERS","OTHER","3436205","ENGINE SHAMPOO  6X0.3L  R",$0.30,$2.00,"ล",$1800.00,$3.60,$3364.49,$500000.00,19-Jan-2026 0:00:00,30,"CR69361-18007","INV-69-00323","","P1","Q1","PCO","",$3600.00,"dsr5nakhonsawan@gmail.com"
2026,1,19,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-N : CAS Network (750L)","4A-N : CAS Network (750L)","AUTOSERVIC","Network","205-854  เม้งมอเตอร์","205-854","เม้งมอเตอร์","CTSP","SPECIAL","TRANS","AUTO  TRAN","3435956","Transmax ATF  D/M M 12x1 L R",$1.00,$2.00,"ล",$2256.00,$24.00,$4216.82,$500000.00,19-Jan-2026 0:00:00,30,"CR69361-18006","INV-69-00324","","P1","Q1","PCO","",$4512.00,"dsr5nakhonsawan@gmail.com"
2026,1,19,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-N : CAS Network (750L)","4A-N : CAS Network (750L)","AUTOSERVIC","Network","205-854  เม้งมอเตอร์","205-854","เม้งมอเตอร์","CTSP","SPECIAL","TRANS","AUTO  TRAN","3435956","Transmax ATF  D/M M 12x1 L R",$1.00,$7.00,"กป",$0.00,$7.00,$0.00,$500000.00,19-Jan-2026 0:00:00,30,"CR69361-18007","INV-69-00323","Y","P1","Q1","PCO","",$0.00,"dsr5nakhonsawan@gmail.com"
2026,1,19,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-N : CAS Network (750L)","4A-N : CAS Network (750L)","AUTOSERVIC","Network","205-854  เม้งมอเตอร์","205-854","เม้งมอเตอร์","CTSP","SPECIAL","TRANS","AUTO  TRAN","3442714","TRANSMAXATFDVIMLVMULTI  3X4LTH",$4.00,$2.00,"ล",$3918.00,$24.00,$7323.36,$500000.00,19-Jan-2026 0:00:00,30,"CR69361-18006","INV-69-00324","","P1","Q1","PCO","",$7836.00,"dsr5nakhonsawan@gmail.com"
2026,1,19,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-N : CAS Network (750L)","4A-N : CAS Network (750L)","AUTOSERVIC","Network","205-854  เม้งมอเตอร์","205-854","เม้งมอเตอร์","PCO","PCO - CTL","MAG","MAG","3440000","MAGNATEC  10W40  3X4LSYN-EX  FS",$4.00,$5.00,"ล",$2873.00,$60.00,$13425.23,$500000.00,19-Jan-2026 0:00:00,30,"CR69361-18006","INV-69-00324","","P1","Q1","PCO","",$14365.00,"dsr5nakhonsawan@gmail.com"
2026,1,19,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-N : CAS Network (750L)","4A-N : CAS Network (750L)","AUTOSERVIC","Network","205-854  เม้งมอเตอร์","205-854","เม้งมอเตอร์","PCO","PCO - CTL","MAG","MAG-PU","3439595","MAGNATEC  PU 10W30  3X6P1L FS  R",$7.00,$10.00,"ล",$3338.00,$210.00,$31196.26,$500000.00,19-Jan-2026 0:00:00,30,"CR69361-18006","INV-69-00324","","P1","Q1","PCO","",$33380.00,"dsr5nakhonsawan@gmail.com"
2026,1,19,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-N : CAS Network (750L)","4A-N : CAS Network (750L)","AUTOSERVIC","Network","205-854  เม้งมอเตอร์","205-854","เม้งมอเตอร์","PCO","PCO - CTL","MAG","MAG-PU","3439624","MAGNATEC  PU 15W40  3X6P1L  FS  R",$7.00,$1.00,"กล",$0.00,$7.00,$0.00,$500000.00,19-Jan-2026 0:00:00,30,"CR69361-18007","INV-69-00323","Y","P1","Q1","PCO","",$0.00,"dsr5nakhonsawan@gmail.com"
2026,1,19,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-N : CAS Network (750L)","4A-N : CAS Network (750L)","AUTOSERVIC","Network","205-854  เม้งมอเตอร์","205-854","เม้งมอเตอร์","PCO","PCO - CTL","MAG FS","MAG","3442039","MAG  5W30  3X4L_PRO1_TH",$4.00,$10.00,"ล",$3390.00,$120.00,$31682.24,$500000.00,19-Jan-2026 0:00:00,30,"CR69361-18006","INV-69-00324","","P1","Q1","PCO","",$33900.00,"dsr5nakhonsawan@gmail.com"
2026,1,19,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-N : CAS Network (750L)","4A-N : CAS Network (750L)","AUTOSERVIC","Network","205-854  เม้งมอเตอร์","205-854","เม้งมอเตอร์","PCO","PCO - CTL","MAG FS","MAG-PU","3440027","MAG PU  5W30  3X6P1L_ TH",$7.00,$4.00,"กล",$0.00,$28.00,$0.00,$500000.00,19-Jan-2026 0:00:00,30,"CR69361-18007","INV-69-00323","Y","P1","Q1","PCO","",$0.00,"dsr5nakhonsawan@gmail.com"
2026,1,19,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4A-N : CAS Network (750L)","4A-N : CAS Network (750L)","AUTOSERVIC","Network","205-854  เม้งมอเตอร์","205-854","เม้งมอเตอร์","PCO","PCO - CTL","MAG FS","MAG-PU","3440027","MAG PU  5W30  3X6P1L_ TH",$7.00,$10.00,"ล",$4107.00,$210.00,$38383.18,$500000.00,19-Jan-2026 0:00:00,30,"CR69361-18006","INV-69-00324","","P1","Q1","PCO","",$41070.00,"dsr5nakhonsawan@gmail.com"
2026,1,19,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4I : อู่ซ่อมรถยนต์ทั่วไป(Independent WorkShop)","4I : อู่ซ่อมรถยนต์ทั่วไป(Independent WorkShop)","PCO",,"113-2031  บริษัท ชัยชนะ เทรดดิ้ง จำกัด","113-2031","บริษัท ชัยชนะ เทรดดิ้ง จำกัด","PCO","PCO - CTL","GTX PS","GTX","3440067","GTX  10W40  3X4L (PART-SYN)",$4.00,$1.00,"ล",$1746.00,$12.00,$1631.78,$0.00,19-Jan-2026 0:00:00,30,"CR69361-18029","INV-69-00316","","P1","Q1","PCO","",$1746.00,"dsr5nakhonsawan@gmail.com"
2026,1,19,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4I : อู่ซ่อมรถยนต์ทั่วไป(Independent WorkShop)","4I : อู่ซ่อมรถยนต์ทั่วไป(Independent WorkShop)","PCO",,"113-2031  บริษัท ชัยชนะ เทรดดิ้ง จำกัด","113-2031","บริษัท ชัยชนะ เทรดดิ้ง จำกัด","PCO","PCO - CTL","GTX PS","GTX-PU","3440858","GTX DS 10W-30 3X6+1L N TH (PART-SYN)",$7.00,$2.00,"ล",$2294.00,$42.00,$4287.85,$0.00,19-Jan-2026 0:00:00,30,"CR69361-18029","INV-69-00316","","P1","Q1","PCO","",$4588.00,"dsr5nakhonsawan@gmail.com"
2026,1,19,"นครสวรรค์ 1 : มัดหมี่","33 : อ.เมือง นครสวรรค์","4I : อู่ซ่อมรถยนต์ทั่วไป(Independent WorkShop)","4I : อู่ซ่อมรถยนต์ทั่วไป(Independent WorkShop)","PCO",,"113-2039  ซุ้ม ป เป๊ปเป้","113-2039","ซุ้ม ป เป๊ปเป้","PCO","PCO - CTL","MAG","MAG-PU","3439595","MAGNATEC  PU 10W30  3X6P1L FS  R",$7.00,$1.00,"ล",$3305.00,$21.00,$3088.79,$0.00,19-Jan-2026 0:00:00,1,"CA69380-18996","INV-69-00329","","P1","Q1","PCO","หนี้ในเดือน",$3305.00,"dsr5nakhonsawan@gmail.com"
2026,1,19,"นครสวรรค์ 1 : มัดหมี่","38 : อ.ลาดยาว","2B-2 : BikePoint Option 2 (100L)","2B-2 : BikePoint Option 2 (100L)","BIKEPOINT",,"206-1372  ช่างไพรัช","206-1372","ช่างไพรัช","MCO","MCO - 4T","ACTIV 4T","ACTIV 4T","3439391","ACTIV 4T 20W40  12X0.8L  SN  R",$0.80,$2.00,"ล",$1147.00,$19.20,$2143.93,$10000.00,19-Jan-2026 0:00:00,30,"CR69361-18002","INV-69-00326","","P1","Q1","MCO","",$2294.00,"dsr5nakhonsawan@gmail.com"
2026,1,19,"นครสวรรค์ 1 : มัดหมี่","38 : อ.ลาดยาว","2I : ร้านซ่อมมอเตอร์ไซด์ทั่วไป(Independent WorkShop)","2I : ร้านซ่อมมอเตอร์ไซด์ทั่วไป(Independent WorkShop)","MCO",,"113-2021  ศิริรัตน์พาณิชย์","113-2021","ศิริรัตน์พาณิชย์","MCO","MCO - 4T","ACTIV 4T","ACTIV SCT","3442841","ACTIV  AT 20W40+SGO  12X0.92L",$0.92,$1.00,"ล",$1568.00,$11.04,$1465.42,$0.00,19-Jan-2026 0:00:00,1,"CA69361-18004","INV-69-00328","","P1","Q1","MCO","หนี้ในเดือน",$1568.00,"dsr5nakhonsawan@gmail.com"
2026,1,19,"นครสวรรค์ 1 : มัดหมี่","38 : อ.ลาดยาว","4A-P : CAS Premium (1000L)","4A-P : CAS Premium (1000L)","AUTOSERVIC","Premium","205-994  บริษัท พีการาจ ออโต้ เซอร์วิส จำกัด","205-994","บริษัท พีการาจ ออโต้ เซอร์วิส จำกัด","CTSP","SPECIAL","TRANS","AUTO  TRAN","3435956","Transmax ATF  D/M M 12x1 L R",$1.00,$1.00,"ล",$2256.00,$12.00,$2108.41,$1100000.00,19-Jan-2026 0:00:00,30,"CR69361-18016","INV-69-00314","","P1","Q1","PCO","",$2256.00,"dsr5nakhonsawan@gmail.com"
